date,state,district,mandi,commodity,crop_category,is_perishable,min_price,max_price,modal_price,temperature,rainfall,humidity,day_of_week,month,day_of_year,heavy_rain_flag,weather_severity,price_lag_1,price_lag_3,price_lag_7,price_ma_7,price_ma_14,price_volatility_7,price_change_1d,price_change_7d
2025-06-24,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1390.26,1978.77,1596.04,28.46,3.38,36.51,1,6,175,0,0,1403.44,1554.82,1623.44,1553.217142857143,1553.6492857142857,91.86887080948328,192.5999999999999,-27.40000000000009
2025-06-25,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1249.27,1896.76,1529.26,26.02,3.84,63.2,2,6,176,0,0,1596.04,1512.72,1592.63,1549.3028571428572,1565.5478571428573,88.9144087900054,-66.77999999999997,-63.37000000000012
2025-06-26,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1302.52,1857.72,1525.35,39.16,9.46,84.37,3,6,177,0,1,1529.26,1403.44,1684.81,1540.25,1560.4378571428572,86.97262768633962,-3.910000000000082,-159.46000000000004
2025-06-27,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1268.4,1836.66,1525.04,24.39,0.0,33.57,4,6,178,0,0,1525.35,1596.04,1500.66,1517.47,1543.912857142857,59.26964568815947,-0.30999999999994543,24.37999999999988
2025-06-28,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1489.8,1887.82,1657.55,25.05,4.22,56.6,5,6,179,0,0,1525.04,1529.26,1554.82,1520.952857142857,1542.0407142857143,58.83191047787039,132.51,102.73000000000002
2025-06-29,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1309.53,1649.97,1454.71,36.71,0.0,33.22,6,6,180,0,0,1657.55,1525.35,1512.72,1535.6285714285714,1553.107142857143,78.28507955512572,-202.83999999999992,-58.00999999999999
2025-06-30,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1388.39,1700.56,1540.28,38.27,1.3,48.87,0,6,181,0,1,1454.71,1525.04,1403.44,1527.3414285714284,1542.0571428571432,83.97777234256108,85.56999999999994,136.83999999999992
2025-07-01,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1478.34,1973.1,1643.22,18.43,0.0,72.73,1,7,182,0,0,1540.28,1657.55,1596.04,1546.8899999999999,1550.0535714285713,63.84148807789492,102.94000000000005,47.180000000000064
2025-07-02,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1149.29,1633.53,1423.09,40.21,7.37,83.4,2,7,183,0,1,1643.22,1454.71,1529.26,1553.6299999999999,1551.4664285714287,71.87972222168557,-220.1300000000001,-106.17000000000007
2025-07-03,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1340.57,1960.04,1578.63,29.02,3.01,38.73,3,7,184,0,0,1423.09,1540.28,1525.35,1538.462857142857,1539.3564285714285,87.40391480825969,155.5400000000002,53.2800000000002
2025-07-04,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1267.85,1901.18,1553.13,29.28,1.77,36.55,4,7,185,0,0,1578.63,1643.22,1525.04,1546.0742857142857,1531.7721428571426,88.38606731401786,-25.5,28.090000000000146
2025-07-05,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1237.7,1774.8,1510.21,25.87,8.99,71.87,5,7,186,0,0,1553.13,1423.09,1657.55,1550.087142857143,1535.52,87.90828757181845,-42.92000000000007,-147.33999999999992
2025-07-06,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1379.64,1667.06,1542.35,20.14,0.98,58.81,6,7,187,0,0,1510.21,1578.63,1454.71,1529.0385714285715,1532.3335714285713,74.50707626987992,32.13999999999987,87.63999999999987
2025-07-07,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1465.79,1955.9,1604.7,22.39,0.0,69.78,0,7,188,0,0,1542.35,1553.13,1540.28,1541.5585714285714,1534.4500000000003,66.91167223252145,62.350000000000136,64.42000000000007
2025-07-08,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1474.91,1865.78,1664.59,21.27,0.0,52.28,1,7,189,0,0,1604.7,1510.21,1643.22,1550.7614285714285,1548.8257142857142,71.01101849444959,59.88999999999987,21.36999999999989
2025-07-09,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1202.7,1759.54,1420.39,40.18,1.75,76.66,2,7,190,0,1,1664.59,1542.35,1423.09,1553.814285714286,1553.7221428571427,75.93693125595371,-244.19999999999982,-2.699999999999818
2025-07-10,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1233.86,1696.97,1460.57,19.41,8.04,47.84,3,7,191,0,0,1420.39,1604.7,1578.63,1553.4285714285713,1545.9457142857143,76.7144759109108,40.179999999999836,-118.06000000000017
2025-07-11,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1193.23,1648.75,1375.49,40.77,3.56,30.95,4,7,192,0,1,1460.57,1664.59,1553.13,1536.562857142857,1541.3185714285717,82.97298851921329,-85.07999999999993,-177.6400000000001
2025-07-12,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1230.05,1763.42,1415.6,32.65,3.77,79.85,5,7,193,0,0,1375.49,1420.39,1510.21,1511.185714285714,1530.6364285714285,102.03684005579241,40.1099999999999,-94.61000000000013
2025-07-13,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1322.1,1602.55,1458.77,37.59,2.56,30.6,6,7,194,0,0,1415.6,1460.57,1542.35,1497.67,1513.3542857142859,108.26360992195505,43.17000000000007,-83.57999999999993
2025-07-14,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1161.16,1544.45,1412.07,39.12,0.0,73.35,0,7,195,0,1,1458.77,1375.49,1604.7,1485.73,1513.6442857142854,107.11755053833721,-46.700000000000045,-192.6300000000001
2025-07-15,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1228.03,1809.3,1484.4,37.05,7.66,28.46,1,7,196,0,0,1412.07,1415.6,1664.59,1458.2114285714285,1504.4864285714284,95.58246882990049,72.33000000000015,-180.18999999999983
2025-07-16,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1217.15,1561.39,1401.69,18.79,0.0,29.61,2,7,197,0,0,1484.4,1458.77,1420.39,1432.4699999999998,1493.1421428571427,37.12911840231531,-82.71000000000004,-18.700000000000045
2025-07-17,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1284.04,1708.83,1507.75,18.35,1.8,87.2,3,7,198,0,1,1401.69,1412.07,1460.57,1429.7985714285714,1491.6135714285717,38.77919305872062,106.05999999999995,47.180000000000064
2025-07-18,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1266.35,1827.81,1524.3,41.71,0.0,30.63,4,7,199,0,1,1507.75,1484.4,1375.49,1436.5385714285715,1486.5507142857143,48.01823626795904,16.549999999999955,148.80999999999995
2025-07-19,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1106.99,1561.08,1286.44,31.48,0.0,46.27,5,7,200,0,0,1524.3,1401.69,1415.6,1457.797142857143,1484.4914285714287,49.40674438248327,-237.8599999999999,-129.15999999999985
2025-07-20,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1148.07,1674.1,1374.67,21.38,1.53,61.89,6,7,201,0,0,1286.44,1507.75,1458.77,1439.3457142857144,1468.5078571428571,81.49196624149268,88.23000000000002,-84.09999999999991
2025-07-21,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1184.46,1633.54,1383.39,31.75,6.45,81.24,0,7,202,0,0,1374.67,1524.3,1412.07,1427.3314285714284,1456.5307142857143,84.30192473654155,8.720000000000027,-28.679999999999836
2025-07-22,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1199.31,1556.37,1411.86,24.17,2.9,87.18,1,7,203,0,1,1383.39,1286.44,1484.4,1423.2342857142855,1440.7228571428573,85.84998444129867,28.4699999999998,-72.54000000000019
2025-07-23,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1292.46,1666.85,1449.08,35.58,3.17,87.36,2,7,204,0,1,1411.86,1374.67,1401.69,1412.8714285714286,1422.6707142857144,81.50432205892821,37.22000000000003,47.38999999999987
2025-07-24,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1279.94,1669.33,1429.84,21.39,5.06,55.82,3,7,205,0,0,1449.08,1383.39,1507.75,1419.6414285714286,1424.7199999999998,82.38419456598155,-19.24000000000001,-77.91000000000008
2025-07-25,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1217.14,1653.3,1357.54,19.98,10.4,83.61,4,7,206,1,2,1429.84,1411.86,1524.3,1408.5114285714285,1422.5249999999999,73.25376587101503,-72.29999999999995,-166.76
2025-07-26,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1246.32,1534.32,1405.03,24.19,0.0,27.95,5,7,207,0,0,1357.54,1449.08,1286.44,1384.6885714285713,1421.2428571428572,53.87497700805813,47.49000000000001,118.58999999999992
2025-07-27,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1213.15,1693.15,1440.43,32.66,0.0,39.42,6,7,208,0,0,1405.03,1429.84,1374.67,1401.6299999999999,1420.487857142857,32.05980557229103,35.40000000000009,65.75999999999999
2025-07-28,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1217.01,1716.9,1480.59,25.12,15.26,88.1,0,7,209,1,3,1440.43,1357.54,1383.39,1411.0242857142857,1419.1778571428572,32.47516223061169,40.159999999999854,97.19999999999982
2025-07-29,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1204.4,1621.72,1347.15,28.51,3.99,59.06,1,7,210,0,0,1480.59,1405.03,1411.86,1424.9099999999999,1424.0721428571428,38.8455497236574,-133.43999999999983,-64.70999999999981
2025-07-30,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1138.71,1409.48,1257.2,38.91,4.72,34.84,2,7,211,0,1,1347.15,1440.43,1449.08,1415.6657142857143,1414.2685714285715,48.87394972686935,-89.95000000000005,-191.87999999999988
2025-07-31,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1150.96,1531.28,1332.76,24.55,0.0,60.47,3,7,212,0,0,1257.2,1480.59,1429.84,1388.2542857142857,1403.947857142857,74.2373905919686,75.55999999999995,-97.07999999999993
2025-08-01,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1054.65,1511.16,1310.66,22.65,6.39,60.62,4,8,213,0,0,1332.76,1347.15,1357.54,1374.3857142857144,1391.4485714285713,74.24174945342068,-22.09999999999991,-46.87999999999988
2025-08-02,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1376.1,1871.31,1497.77,39.38,2.14,85.51,5,8,214,0,2,1310.66,1257.2,1405.03,1367.6885714285713,1376.1885714285713,78.0323124157685,187.1099999999999,92.74000000000001
2025-08-03,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1141.47,1556.21,1326.67,41.22,11.54,45.66,6,8,215,1,3,1497.77,1332.76,1440.43,1380.937142857143,1391.2835714285716,92.04380654780236,-171.0999999999999,-113.75999999999999
2025-08-04,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1103.94,1650.01,1334.32,37.15,0.0,65.99,0,8,216,0,0,1326.67,1310.66,1480.59,1364.685714285714,1387.8549999999998,89.80454161810418,7.649999999999864,-146.26999999999998
2025-08-05,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1299.32,1655.17,1440.53,21.31,0.0,28.08,1,8,217,0,0,1334.32,1497.77,1347.15,1343.7900000000002,1384.35,73.96056516820086,106.21000000000004,93.37999999999988
2025-08-06,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1248.1,1717.07,1485.7,28.66,0.0,42.99,2,8,218,0,0,1440.53,1326.67,1257.2,1357.1299999999999,1386.3978571428572,82.58595522242086,45.17000000000007,228.5
2025-08-07,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1167.54,1653.09,1448.53,32.88,10.41,47.91,3,8,219,1,2,1485.7,1334.32,1332.76,1389.7728571428572,1389.0135714285714,81.65780952941736,-37.17000000000007,115.76999999999998
2025-08-08,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1082.4,1472.14,1282.91,22.94,0.0,36.88,4,8,220,0,0,1448.53,1440.53,1310.66,1406.3114285714287,1390.3485714285714,79.89081370398907,-165.6199999999999,-27.75
2025-08-09,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1242.75,1632.65,1382.44,30.98,11.23,46.66,5,8,221,1,2,1282.91,1485.7,1497.77,1402.347142857143,1385.017857142857,85.89136602210155,99.52999999999997,-115.32999999999993
2025-08-10,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1184.03,1457.95,1327.57,29.84,0.0,70.49,6,8,222,0,0,1382.44,1448.53,1326.67,1385.8714285714284,1383.4042857142856,74.89391284311503,-54.87000000000012,0.8999999999998636
2025-08-11,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1267.12,1703.3,1427.46,32.4,0.0,82.82,0,8,223,0,0,1327.57,1282.91,1334.32,1386.0,1375.3428571428572,74.77602200348986,99.8900000000001,93.1400000000001
2025-08-12,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1133.34,1527.24,1395.8,20.4,0.0,75.63,1,8,224,0,0,1427.46,1382.44,1440.53,1399.3057142857142,1371.547857142857,72.29284862214602,-31.660000000000082,-44.73000000000002
2025-08-13,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1441.61,1730.8,1579.04,41.67,0.0,26.24,2,8,225,0,1,1395.8,1327.57,1485.7,1392.9157142857143,1375.0228571428572,69.98161588520594,183.24,93.33999999999992
2025-08-14,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1131.97,1524.0,1348.5,40.62,1.81,69.33,3,8,226,0,1,1579.04,1427.46,1448.53,1406.25,1398.0114285714285,95.02040412458669,-230.53999999999996,-100.02999999999997
2025-08-15,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1247.9,1855.98,1547.35,22.04,0.0,26.55,4,8,227,0,0,1348.5,1395.8,1282.91,1391.9600000000003,1399.1357142857141,95.1238653896403,198.8499999999999,264.4399999999998
2025-08-16,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1374.73,1773.49,1551.53,23.61,6.54,78.14,5,8,228,0,0,1547.35,1579.04,1382.44,1429.7371428571428,1416.0421428571428,97.08729795297297,4.180000000000064,169.08999999999992
2025-08-17,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1284.22,1688.29,1408.36,20.0,0.0,36.51,6,8,229,0,0,1551.53,1348.5,1327.57,1453.892857142857,1419.8821428571428,104.13745015031533,-143.17000000000007,80.78999999999996
2025-08-18,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1136.18,1553.65,1420.08,21.25,0.0,53.45,0,8,230,0,0,1408.36,1547.35,1427.46,1465.4342857142858,1425.717142857143,91.51593301298966,11.720000000000027,-7.380000000000109
2025-08-19,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1240.21,1798.85,1480.58,31.58,0.0,81.67,1,8,231,0,0,1420.08,1551.53,1395.8,1464.3799999999999,1431.8428571428572,92.06716769112963,60.5,84.77999999999997
2025-08-20,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1093.14,1499.04,1354.34,28.02,0.0,77.81,2,8,232,0,0,1480.58,1408.36,1579.04,1476.4914285714287,1434.7035714285714,86.97758033512041,-126.24000000000001,-224.70000000000005
2025-08-21,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1159.35,1392.6,1273.62,20.66,6.45,38.95,3,8,233,0,0,1354.34,1420.08,1348.5,1444.3914285714286,1425.3207142857143,84.2441777273199,-80.72000000000003,-74.88000000000011
2025-08-22,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1248.59,1565.26,1408.71,39.08,9.25,87.83,4,8,234,0,2,1273.62,1480.58,1547.35,1433.6942857142856,1412.8271428571427,101.44719609352424,135.09000000000015,-138.63999999999987
2025-08-23,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1052.86,1434.1,1198.39,24.23,8.39,66.19,5,8,235,0,0,1408.71,1354.34,1551.53,1413.8885714285714,1421.812857142857,88.23258136474045,-210.31999999999994,-353.1399999999999
2025-08-24,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1383.01,1717.36,1582.18,24.78,0.0,87.13,6,8,236,0,1,1198.39,1273.62,1408.36,1363.44,1408.6664285714287,96.94413631915222,383.78999999999996,173.82000000000016
2025-08-25,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1310.43,1845.8,1525.4,34.9,0.42,79.89,0,8,237,0,0,1582.18,1408.71,1420.08,1388.2714285714285,1426.8528571428574,127.73812774951791,-56.77999999999997,105.32000000000016
2025-08-26,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1052.02,1442.98,1229.51,40.34,0.17,71.04,1,8,238,0,1,1525.4,1198.39,1480.58,1403.3171428571427,1433.8485714285714,137.90698613126654,-295.8900000000001,-251.06999999999994
2025-08-27,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1258.8,1651.23,1445.59,18.67,0.0,39.99,2,8,239,0,0,1229.51,1582.18,1354.34,1367.45,1421.9707142857144,146.82428908959986,216.07999999999993,91.25
2025-08-28,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1153.15,1413.63,1295.5,18.23,5.56,50.52,3,8,240,0,0,1445.59,1525.4,1273.62,1380.4857142857143,1412.4385714285713,149.49287038263014,-150.08999999999992,21.88000000000011
2025-08-29,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1233.39,1598.54,1348.13,41.28,5.51,75.24,4,8,241,0,1,1295.5,1229.51,1408.71,1383.6114285714286,1408.652857142857,147.0955527798812,52.63000000000011,-60.57999999999993
2025-08-30,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1096.1,1637.47,1367.63,31.9,4.88,25.2,5,8,242,0,0,1348.13,1445.59,1198.39,1374.957142857143,1394.422857142857,147.154865557149,19.5,169.24
2025-08-31,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1099.14,1618.33,1305.73,39.08,3.39,52.85,6,8,243,0,1,1367.63,1295.5,1582.18,1399.1342857142859,1381.287142857143,125.64057079053416,-61.90000000000009,-276.45000000000005
2025-09-01,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1084.26,1510.02,1259.63,36.25,9.73,29.19,0,9,244,0,0,1305.73,1348.13,1525.4,1359.6414285714286,1373.9564285714284,99.17505137021824,-46.09999999999991,-265.77
2025-09-02,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1111.27,1524.16,1284.51,39.84,8.77,87.1,1,9,245,0,2,1259.63,1367.63,1229.51,1321.6742857142858,1362.4957142857145,72.39935447620411,24.87999999999988,55.0
2025-09-03,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1212.09,1500.19,1319.13,32.77,3.21,82.97,2,9,246,0,0,1284.51,1305.73,1445.59,1329.5314285714287,1348.4907142857141,63.11997159604364,34.62000000000012,-126.45999999999981
2025-09-04,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1184.43,1476.76,1294.2,36.24,0.0,40.84,3,9,247,0,0,1319.13,1259.63,1295.5,1311.4657142857143,1345.9757142857143,37.100746559034334,-24.930000000000064,-1.2999999999999545
2025-09-05,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,997.24,1388.59,1180.37,21.52,0.0,48.49,4,9,248,0,0,1294.2,1284.51,1348.13,1311.2800000000002,1347.4457142857143,37.1971141353681,-113.83000000000015,-167.76000000000022
2025-09-06,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1056.63,1424.68,1306.94,41.13,3.27,62.01,5,9,249,0,1,1180.37,1319.13,1367.63,1287.314285714286,1331.1357142857144,57.82267313581221,126.57000000000016,-60.690000000000055
2025-09-07,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1239.44,1695.95,1425.77,27.55,0.0,52.85,6,9,250,0,0,1306.94,1294.2,1305.73,1278.6442857142858,1338.8892857142855,47.37992115412348,118.82999999999993,120.03999999999996
2025-09-08,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1140.97,1530.34,1254.25,19.41,0.0,60.54,0,9,251,0,0,1425.77,1180.37,1259.63,1295.7928571428572,1327.7171428571426,73.39728303651593,-171.51999999999998,-5.380000000000109
2025-09-09,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1218.92,1597.4,1375.68,19.06,10.3,70.2,1,9,252,1,2,1254.25,1306.94,1284.51,1295.0242857142857,1308.3492857142858,73.86574394515362,121.43000000000006,91.17000000000007
2025-09-10,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1198.17,1678.65,1445.33,24.41,6.26,69.21,2,9,253,0,0,1375.68,1425.77,1319.13,1308.0485714285714,1318.7899999999997,79.52385248644158,69.64999999999986,126.19999999999982
2025-09-11,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1229.56,1724.43,1387.77,33.89,12.19,62.07,3,9,254,1,2,1445.33,1254.25,1294.2,1326.077142857143,1318.7714285714287,95.2124340119285,-57.559999999999945,93.56999999999994
2025-09-12,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1134.48,1602.18,1359.18,41.12,5.88,49.37,4,9,255,0,1,1387.77,1375.68,1180.37,1339.4442857142856,1325.362142857143,96.55010648313363,-28.589999999999918,178.81000000000017
2025-09-13,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1074.66,1404.04,1299.47,29.78,0.0,49.5,5,9,256,0,0,1359.18,1445.33,1306.94,1364.9885714285715,1326.1514285714288,66.39381834392,-59.710000000000036,-7.470000000000027
2025-09-14,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1141.53,1400.98,1265.88,25.87,1.95,39.17,6,9,257,0,0,1299.47,1387.77,1425.77,1363.9214285714286,1321.282857142857,67.53259667956983,-33.58999999999992,-159.88999999999987
2025-09-15,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1166.8,1626.21,1332.05,19.75,13.56,38.81,0,9,258,1,2,1265.88,1359.18,1254.25,1341.08,1318.4364285714287,70.1173654192242,66.16999999999985,77.79999999999995
2025-09-16,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1127.17,1497.55,1333.09,39.57,9.07,36.94,1,9,259,0,1,1332.05,1299.47,1375.68,1352.1942857142858,1323.6092857142855,59.40829090767661,1.0399999999999636,-42.590000000000146
2025-09-17,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1045.01,1506.17,1285.86,22.41,0.13,28.97,2,9,260,0,0,1333.09,1265.88,1445.33,1346.1100000000001,1327.0792857142858,58.779723544770874,-47.23000000000002,-159.47000000000003
2025-09-18,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,990.77,1495.03,1204.71,34.86,0.0,34.71,3,9,261,0,0,1285.86,1332.05,1387.77,1323.3285714285714,1324.702857142857,42.58879955597128,-81.14999999999986,-183.05999999999995
2025-09-19,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1226.74,1552.51,1371.1,38.54,2.05,29.53,4,9,262,0,1,1204.71,1333.09,1359.18,1297.1771428571428,1318.310714285714,51.66111100698265,166.38999999999987,11.919999999999845
2025-09-20,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1250.91,1528.22,1407.94,18.96,3.09,83.18,5,9,263,0,0,1371.1,1285.86,1299.47,1298.8799999999999,1331.9342857142858,54.18049895180238,36.840000000000146,108.47000000000003
2025-09-21,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1097.98,1542.58,1290.81,26.55,14.89,25.37,6,9,264,1,2,1407.94,1204.71,1265.88,1314.3757142857144,1339.1485714285714,68.10050681581633,-117.13000000000011,24.929999999999836
2025-09-22,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1171.35,1539.49,1313.59,39.92,8.98,58.18,0,9,265,0,1,1290.81,1371.1,1332.05,1317.9371428571428,1329.5085714285717,65.75306880399181,22.779999999999973,-18.460000000000036
2025-09-23,Maharashtra,Pune,Pune Market Yard,Potato,Vegetable,0,1065.87,1421.43,1285.49,39.67,6.26,30.75,1,9,266,0,1,1313.59,1407.94,1333.09,1315.3,1333.747142857143,65.46225324566532,-28.09999999999991,-47.59999999999991
