date,state,district,mandi,commodity,crop_category,is_perishable,min_price,max_price,modal_price,temperature,rainfall,humidity
2025-03-12,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2087.81,2677.34,2458.53,23.93,5.38,71.38
2025-03-13,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2247.64,3070.83,2494.66,31.73,0.0,60.75
2025-03-14,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2028.19,2942.64,2426.5,39.65,5.92,69.42
2025-03-15,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2211.24,3098.12,2507.63,29.35,0.0,28.62
2025-03-16,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2162.36,2900.77,2508.64,20.16,7.49,42.72
2025-03-17,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1989.91,2586.58,2326.08,39.26,0.0,28.09
2025-03-18,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2355.94,3099.84,2690.27,23.4,3.89,76.41
2025-03-19,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2170.92,2974.62,2396.8,29.17,0.0,37.33
2025-03-20,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1994.07,3078.34,2477.53,39.56,8.25,25.27
2025-03-21,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1875.12,2530.36,2259.77,26.61,0.0,68.55
2025-03-22,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2342.66,3177.09,2678.22,23.32,6.95,81.47
2025-03-23,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2137.41,3163.66,2558.25,22.46,4.45,53.44
2025-03-24,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2062.68,2849.62,2502.33,33.31,0.0,33.37
2025-03-25,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2123.91,2962.63,2388.26,26.08,6.84,78.08
2025-03-26,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2081.46,2723.22,2391.25,39.41,3.7,42.96
2025-03-27,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2250.54,3093.78,2482.95,25.33,15.15,52.59
2025-03-28,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1964.38,2844.1,2442.12,21.08,9.01,69.21
2025-03-29,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2350.11,3101.42,2556.95,39.42,1.3,59.38
2025-03-30,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2055.68,2531.01,2299.6,39.53,1.68,40.24
2025-03-31,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2306.84,2833.3,2582.64,27.13,0.0,39.43
2025-04-01,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2157.46,3126.82,2574.31,19.93,10.06,59.17
2025-04-02,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2261.76,2853.75,2476.65,35.35,7.48,81.63
2025-04-03,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2191.9,2839.05,2482.39,36.19,5.43,46.64
2025-04-04,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2201.79,3066.54,2660.86,31.56,0.0,68.17
2025-04-05,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2032.69,2729.18,2362.44,22.08,9.5,44.26
2025-04-06,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2234.3,3304.99,2652.55,41.83,0.0,87.88
2025-04-07,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2296.27,3108.86,2668.93,34.69,0.0,78.71
2025-04-08,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2062.34,2815.44,2544.8,31.84,3.31,65.32
2025-04-09,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1976.01,2622.44,2364.88,41.76,0.0,45.34
2025-04-10,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2057.96,2693.04,2377.23,25.49,0.78,35.93
2025-04-11,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2196.61,3273.83,2722.45,38.27,6.94,43.98
2025-04-12,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2283.09,3089.27,2648.83,37.17,0.07,30.44
2025-04-13,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2232.38,2867.57,2489.01,21.54,0.0,64.78
2025-04-14,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2101.9,2693.11,2420.91,26.63,0.0,52.58
2025-04-15,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2044.67,2807.68,2521.14,37.6,0.0,55.21
2025-04-16,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1897.67,2562.12,2345.07,30.22,4.38,70.95
2025-04-17,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2163.72,2930.77,2447.29,25.04,0.0,50.87
2025-04-18,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1917.15,2567.59,2341.34,38.99,0.0,38.92
2025-04-19,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2171.88,2804.55,2559.3,23.73,4.51,47.22
2025-04-20,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2089.68,2802.39,2350.68,30.23,0.0,80.14
2025-04-21,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1888.75,2670.55,2297.44,25.67,0.0,59.79
2025-04-22,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2138.67,2697.25,2463.57,39.45,0.0,31.15
2025-04-23,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2296.38,3038.03,2734.44,24.31,5.74,63.09
2025-04-24,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2049.85,2839.77,2439.77,31.96,2.51,33.2
2025-04-25,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2076.74,2587.36,2258.58,33.1,0.0,56.99
2025-04-26,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2340.49,2946.69,2615.02,21.91,11.81,59.59
2025-04-27,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1955.01,2452.01,2146.05,31.56,4.82,80.57
2025-04-28,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2250.35,3251.54,2618.88,37.01,0.0,78.84
2025-04-29,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2166.6,3032.07,2635.0,24.89,6.6,76.9
2025-04-30,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2209.76,2876.09,2491.84,30.71,0.53,81.0
2025-05-01,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2021.52,2792.24,2442.29,31.39,0.0,43.59
2025-05-02,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2048.62,2767.24,2467.0,31.48,3.52,87.63
2025-05-03,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2142.45,2694.09,2368.22,30.35,0.0,66.71
2025-05-04,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2201.41,2642.19,2397.41,27.95,0.0,80.26
2025-05-05,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1961.29,2595.23,2272.73,30.22,0.0,40.91
2025-05-06,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2308.56,3058.05,2527.31,35.11,0.0,71.63
2025-05-07,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1911.98,2856.52,2298.43,39.27,6.24,36.52
2025-05-08,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2064.92,2513.33,2311.85,18.45,0.0,25.31
2025-05-09,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2037.57,2893.47,2516.96,31.84,1.22,72.23
2025-05-10,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2053.24,2895.53,2416.04,36.81,0.66,36.11
2025-05-11,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2000.51,2986.29,2460.45,37.14,6.11,51.85
2025-05-12,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1928.85,2882.42,2385.43,37.01,0.0,60.38
2025-05-13,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2197.58,2646.79,2437.97,33.07,0.0,43.92
2025-05-14,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2286.4,3029.88,2508.84,37.31,0.0,62.29
2025-05-15,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2105.04,2853.8,2351.1,36.91,0.0,55.95
2025-05-16,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2156.06,2709.26,2492.84,22.59,9.35,84.36
2025-05-17,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2029.45,2583.93,2321.86,29.37,0.84,52.8
2025-05-18,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1887.02,2641.09,2276.15,20.79,0.0,26.38
2025-05-19,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2045.81,2743.03,2471.27,40.66,0.0,43.34
2025-05-20,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2158.47,2925.7,2439.09,28.51,1.91,79.54
2025-05-21,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2198.77,2906.38,2472.04,25.97,0.0,73.24
2025-05-22,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2146.16,3117.67,2512.76,39.86,13.25,61.4
2025-05-23,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1808.25,2554.86,2141.55,25.88,1.45,36.1
2025-05-24,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1979.72,2781.13,2350.19,30.36,0.0,36.93
2025-05-25,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2117.49,2789.88,2412.62,20.46,8.72,62.12
2025-05-26,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1713.72,2535.86,2094.6,23.15,0.0,89.78
2025-05-27,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2223.33,3038.48,2570.26,34.24,0.56,35.61
2025-05-28,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1925.07,2925.72,2359.54,28.03,0.0,72.37
2025-05-29,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2121.26,2564.41,2349.8,28.08,10.21,81.67
2025-05-30,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1973.9,2817.86,2405.64,35.58,3.16,27.94
2025-05-31,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1845.1,2602.97,2102.6,29.52,6.46,28.14
2025-06-01,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1952.33,2634.76,2333.59,24.77,0.0,37.31
2025-06-02,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2166.64,2928.08,2413.19,40.24,0.0,54.5
2025-06-03,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2147.35,2852.26,2398.41,20.45,9.3,39.05
2025-06-04,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1898.85,2596.03,2340.72,18.69,0.0,28.9
2025-06-05,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2023.13,2481.11,2240.77,29.83,4.3,42.96
2025-06-06,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2015.37,2684.87,2255.17,18.82,16.2,86.51
2025-06-07,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1883.11,2617.16,2121.27,20.98,1.22,53.79
2025-06-08,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1985.95,2571.15,2339.89,25.01,2.92,57.87
2025-06-09,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1941.61,2582.27,2225.7,26.86,9.39,69.88
2025-06-10,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2033.16,2921.03,2383.52,23.74,6.44,35.62
2025-06-11,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2009.55,2504.69,2203.08,35.38,0.0,63.12
2025-06-12,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1949.79,2568.81,2351.41,36.82,0.0,38.74
2025-06-13,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1914.1,2704.74,2370.51,25.95,1.39,29.81
2025-06-14,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2048.69,2721.95,2418.86,40.1,0.0,53.73
2025-06-15,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2069.29,2804.24,2513.45,27.13,4.46,60.43
2025-06-16,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1875.67,2880.87,2338.3,33.83,0.0,65.12
2025-06-17,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1883.91,2805.01,2298.65,32.05,0.0,50.73
2025-06-18,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1723.34,2559.52,2057.47,33.36,0.83,30.05
2025-06-19,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2150.93,2906.97,2409.86,28.39,1.62,63.62
2025-06-20,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1938.11,2731.14,2213.09,25.02,0.16,39.07
2025-06-21,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2322.23,2782.67,2543.35,29.6,5.65,67.48
2025-06-22,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1807.97,2331.65,2033.1,33.22,0.0,28.91
2025-06-23,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1833.36,2712.89,2185.58,24.26,0.0,27.24
2025-06-24,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2005.28,2556.11,2242.48,22.02,0.0,47.54
2025-06-25,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1745.31,2411.35,2161.79,19.64,2.92,63.12
2025-06-26,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1693.54,2208.21,2021.58,29.54,0.0,46.15
2025-06-27,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2037.34,2800.8,2384.48,35.07,7.02,69.61
2025-06-28,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1884.76,2634.67,2264.59,40.35,3.83,83.95
2025-06-29,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1838.52,2669.91,2186.38,40.04,20.1,68.66
2025-06-30,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1980.8,2778.14,2232.29,24.58,17.65,69.19
2025-07-01,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2044.17,2804.99,2474.56,23.53,4.77,50.9
2025-07-02,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1797.35,2517.17,2170.01,41.05,2.1,78.34
2025-07-03,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1744.35,2354.91,2140.27,30.06,4.77,74.31
2025-07-04,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2008.87,2758.07,2277.58,18.86,0.0,65.87
2025-07-05,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2301.0,2767.2,2529.21,25.67,0.0,35.05
2025-07-06,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1525.21,2232.43,1824.98,30.84,1.51,55.41
2025-07-07,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1767.35,2328.46,2023.45,36.63,1.68,73.18
2025-07-08,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1773.71,2531.72,2179.88,20.12,4.67,44.51
2025-07-09,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2061.72,2814.3,2298.78,35.46,0.0,48.14
2025-07-10,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1935.5,2478.76,2113.55,23.47,6.07,75.87
2025-07-11,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1775.68,2280.09,2070.24,38.84,0.0,25.12
2025-07-12,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1969.42,2622.97,2234.3,21.79,0.0,26.51
2025-07-13,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1675.81,2323.68,2064.68,38.06,2.72,83.69
2025-07-14,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1832.67,2590.09,2144.18,27.03,7.98,43.46
2025-07-15,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1741.68,2150.51,1974.32,29.27,15.57,83.61
2025-07-16,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1641.79,2108.38,1948.12,31.64,0.0,45.47
2025-07-17,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1732.79,2215.57,2015.75,26.6,2.33,51.5
2025-07-18,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1817.27,2529.93,2128.5,36.85,3.0,80.08
2025-07-19,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1873.28,2354.21,2156.16,32.66,9.84,31.33
2025-07-20,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1918.49,2599.65,2138.02,39.9,10.33,34.02
2025-07-21,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1536.46,2258.37,1881.98,21.79,0.0,64.76
2025-07-22,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1821.08,2306.24,2125.53,26.01,3.96,63.52
2025-07-23,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1678.26,2220.3,2034.04,26.73,1.94,64.43
2025-07-24,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1958.84,2485.68,2242.23,35.07,6.02,45.27
2025-07-25,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1841.03,2285.7,2052.54,41.97,3.19,53.88
2025-07-26,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1876.81,2549.48,2192.1,21.58,0.0,48.47
2025-07-27,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1613.18,2435.77,1981.54,19.79,7.54,49.92
2025-07-28,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1533.9,2295.81,1855.39,20.69,0.0,74.73
2025-07-29,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1597.88,2186.76,1919.48,39.16,7.51,42.64
2025-07-30,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1553.06,2391.08,1932.42,18.83,6.75,83.87
2025-07-31,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1689.59,2340.91,2024.99,37.61,12.67,81.11
2025-08-01,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1788.37,2365.91,2084.61,37.71,8.4,76.36
2025-08-02,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1892.49,2381.89,2124.53,21.16,0.0,46.04
2025-08-03,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1738.41,2256.75,2058.23,30.22,2.05,30.23
2025-08-04,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1691.46,2158.26,1995.09,20.89,7.33,71.54
2025-08-05,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,2119.62,2705.25,2383.67,18.93,2.7,56.5
2025-08-06,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1778.5,2356.49,2143.12,36.22,5.17,89.75
2025-08-07,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1533.74,2121.79,1700.3,38.33,4.95,32.21
2025-08-08,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1835.36,2561.6,2099.45,20.93,0.0,85.93
2025-08-09,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1513.75,2108.81,1801.48,20.29,4.56,61.59
2025-08-10,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1938.7,2558.37,2251.18,38.51,0.0,62.08
2025-08-11,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1800.86,2450.33,1986.72,26.32,15.85,86.72
2025-08-12,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1721.18,2439.82,2145.31,27.3,0.0,80.14
2025-08-13,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1653.13,2092.49,1929.51,25.54,15.08,28.31
2025-08-14,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1743.61,2330.39,1932.76,21.2,0.0,37.32
2025-08-15,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1706.85,2532.67,2105.5,33.61,0.42,52.75
2025-08-16,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1659.15,2258.62,2072.26,19.61,3.73,85.97
2025-08-17,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1813.29,2405.16,1991.37,30.73,9.26,45.53
2025-08-18,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1656.05,2005.24,1839.06,19.04,2.7,26.8
2025-08-19,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1646.72,2298.28,1927.73,26.08,11.85,51.87
2025-08-20,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1703.54,2448.63,1978.27,29.85,13.54,47.23
2025-08-21,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1779.28,2340.21,1942.66,32.91,2.65,84.5
2025-08-22,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1800.62,2440.14,2139.06,31.58,0.0,63.52
2025-08-23,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1941.16,2562.0,2191.79,27.35,2.16,33.63
2025-08-24,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1688.0,2344.72,2044.13,35.73,5.28,78.37
2025-08-25,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1767.16,2246.28,1977.05,19.14,0.0,89.75
2025-08-26,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1792.0,2158.3,1996.87,28.32,0.0,73.58
2025-08-27,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1546.56,2020.72,1808.83,22.44,1.16,38.4
2025-08-28,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1977.53,2435.15,2183.57,32.65,11.1,89.2
2025-08-29,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1686.74,2621.62,2106.14,27.15,0.0,27.35
2025-08-30,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1657.75,2434.09,2014.16,33.74,0.0,76.05
2025-08-31,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1718.23,2256.33,1963.26,41.33,7.73,57.61
2025-09-01,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1835.02,2447.67,2056.71,27.93,9.7,53.46
2025-09-02,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1568.25,2120.5,1781.66,33.97,0.0,62.35
2025-09-03,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1917.71,2498.16,2164.4,33.14,11.13,34.89
2025-09-04,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1749.69,2329.45,1961.36,27.11,1.86,47.26
2025-09-05,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1807.5,2548.16,2116.33,21.9,5.19,87.08
2025-09-06,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1789.6,2239.89,2039.64,34.27,0.0,47.96
2025-09-07,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1842.51,2399.55,2109.47,18.78,0.8,76.63
2025-09-08,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1482.27,2078.78,1772.2,38.41,0.0,31.11
2025-09-09,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1704.54,2054.59,1875.47,26.43,10.87,82.15
2025-09-10,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1509.09,2179.99,1860.71,25.64,4.31,69.65
2025-09-11,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1342.22,1971.54,1672.56,40.4,7.62,71.63
2025-09-12,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1543.53,2093.43,1845.14,27.52,4.34,50.07
2025-09-13,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1643.84,2477.88,1999.77,23.31,5.8,69.33
2025-09-14,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1747.43,2379.14,1990.76,18.48,13.49,46.15
2025-09-15,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1813.27,2464.47,1973.2,36.21,15.49,51.5
2025-09-16,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1843.21,2194.06,2028.65,27.8,3.65,48.48
2025-09-17,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1747.6,2411.87,2061.04,22.05,3.18,64.45
2025-09-18,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1608.05,2257.13,2001.62,30.11,4.08,57.82
2025-09-19,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1748.43,2330.19,1974.05,32.03,14.71,57.19
2025-09-20,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1830.47,2483.05,2240.46,18.2,3.96,64.53
2025-09-21,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1777.45,2446.67,2105.96,34.57,9.21,42.48
2025-09-22,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1668.52,2347.35,2083.23,34.96,5.27,84.02
2025-09-23,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1772.13,2348.11,2025.91,38.76,5.43,41.17
2025-09-24,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1649.55,2071.06,1842.93,19.44,1.61,36.27
2025-09-25,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1512.06,2142.72,1779.31,24.52,5.46,89.38
2025-09-26,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1695.94,2170.41,1993.8,32.87,6.2,47.17
2025-09-27,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1560.35,2125.16,1834.28,26.66,7.79,38.42
2025-09-28,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1808.33,2356.02,1998.51,41.14,15.4,28.91
2025-09-29,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1827.22,2288.98,2042.52,30.95,0.0,27.57
2025-09-30,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1417.03,2066.88,1757.79,32.96,3.31,54.45
2025-10-01,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1447.03,1946.06,1800.15,33.46,0.0,56.15
2025-10-02,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1565.02,2044.25,1808.55,26.34,0.0,57.12
2025-10-03,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1854.67,2631.85,2128.42,23.01,0.0,32.51
2025-10-04,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1650.18,2162.9,1880.35,20.54,0.0,72.51
2025-10-05,Gujarat,Vadodara,Vadodara APMC,Onion,Vegetable,0,1377.89,2021.3,1711.46,18.66,0.32,85.58
